file_id,fw-og,fw-i,fw-det,fw-den,fw-at,fw-jeg,fw-som,fw-en,fw-er,fw-til,fw-med,fw-de,fw-paa,fw-han,fw-af,fw-saa,fw-der,fw-for,fw-var,fw-du,fw-men,fw-ikke,fw-et,fw-mig,fw-sig,fw-om,fw-har,fw-hun,fw-da,fw-min,fw-ved,fw-fra,fw-nu,fw-vi,fw-hans,fw-sin,fw-hvor,fw-dig,fw-ham,fw-skal,fw-vil,fw-hvad,fw-din,fw-havde,fw-naar,fw-kan,fw-dog,fw-dem,fw-man,fw-over,fw-her,fw-alle,fw-kun,fw-os,fw-selv,fw-blev,fw-ud,fw-mit,fw-gud,fw-end,fw-op,fw-sagde,fw-ja,fw-ei,fw-kom,fw-mod,fw-alt,fw-o,fw-være,fw-kunde,fw-vor,fw-sit,fw-vel,fw-oc,fw-ingen,fw-jo,fw-eller,fw-vilde,fw-maa,fw-denne,fw-hand,fw-efter,fw-thi,fw-ind,fw-deres,fw-dit,fw-gik,fw-hendes,fw-hver,fw-under,fw-hende,fw-aldrig,fw-ned,fw-ej,fw-ey,fw-gamle,fw-have,fw-skulde,fw-lille,fw-hvis
blich05_workid75049,260,110,112,84,139,249,79,125,57,138,94,90,82,85,81,43,49,68,71,24,49,85,68,105,34,41,46,92,41,108,39,36,27,34,25,24,20,17,18,14,9,12,5,69,11,30,18,45,7,10,19,10,14,34,16,18,14,14,6,23,6,24,8,2,20,9,9,1,14,20,5,11,13,0,5,8,20,12,9,21,0,24,4,21,11,0,15,33,4,9,34,5,3,0,0,3,13,4,4,11
brorson01_workid69143,20,11,11,7,17,2,11,1,17,11,1,0,2,2,1,1,9,9,1,1,1,2,2,0,3,4,4,0,3,0,4,3,3,5,6,1,4,0,3,3,1,1,0,0,0,1,0,0,1,0,1,1,1,11,2,1,0,0,2,1,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,2
kingo03val_workid81699,5,2,2,0,1,0,2,1,1,2,0,0,1,0,0,4,1,2,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,4,1,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
claussen06val_workid59246,2,0,1,1,1,2,2,2,5,0,5,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,3,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
stuckenberg02_workid67316,2,2,1,6,0,0,0,5,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brorson01_workid74353,11,5,3,2,3,11,3,0,1,2,0,0,0,0,3,2,0,1,0,0,1,2,0,9,1,0,3,0,3,6,2,1,0,0,1,0,2,1,0,0,2,3,0,0,2,0,1,0,0,0,0,1,1,0,2,1,0,0,5,2,0,0,1,0,2,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,4,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
larsenthfiredigt_workid65837,6,9,0,1,1,0,1,2,0,2,2,3,0,0,3,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kingo02val_workid77256,145,71,37,1,51,22,38,22,27,37,36,42,27,0,35,25,40,17,15,22,11,4,8,7,31,13,4,20,19,4,10,9,10,0,13,25,11,15,3,12,13,9,14,0,3,0,9,10,0,4,16,1,3,1,5,10,6,5,3,7,9,0,4,0,6,6,2,3,4,4,5,10,13,0,5,1,2,2,7,2,39,0,5,1,0,20,1,0,8,0,0,1,4,1,25,2,2,3,0,3
aakjaer02val_workid93704,10,5,2,4,9,0,4,5,2,3,2,8,2,0,4,4,0,5,1,2,0,4,3,1,0,2,3,0,1,0,0,0,1,14,0,0,0,0,0,2,0,0,0,1,1,0,0,1,2,0,0,0,3,5,0,0,2,0,3,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2
aare04val_workid62265,0,7,0,2,3,1,1,1,1,2,0,0,2,0,2,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oehl05val_workid55858,105,71,17,39,13,31,29,23,21,35,48,47,47,30,25,24,11,16,20,32,19,7,10,6,7,3,3,19,25,11,14,7,17,16,11,16,5,9,16,13,8,8,9,0,5,13,2,11,8,2,7,5,13,8,0,1,4,2,0,5,4,0,0,19,6,3,4,2,0,4,13,3,17,0,1,0,0,1,5,0,0,1,3,2,2,2,0,1,1,1,1,1,4,0,0,6,1,4,1,5
jacob04val_workid65921,6,12,5,2,0,0,6,3,20,3,0,10,1,0,4,1,14,1,0,4,0,6,4,1,6,1,6,0,0,1,2,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,3,0,1,1,0,1,0,0,2,0,2,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,1,1,0,2,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0
michs_01_workid58594,2,3,7,0,1,0,4,1,8,1,0,0,3,0,0,6,2,0,2,8,0,0,0,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,2,0,0,0,0,0,0
kingo04val_workid107544,20,9,4,0,8,10,0,3,11,7,2,3,3,0,0,5,4,3,1,2,2,0,0,4,1,5,2,0,2,7,0,0,6,0,6,1,1,4,1,2,3,1,3,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,2,1,1,0,0,0,1,0,1,1,0,0,2,0,1,0,1,0,3,0,0,0,0,4,0,1,0,0,10,0,0,0,0,0
wintherchr01val_workid77256,2,4,2,3,0,1,2,1,4,2,0,1,0,0,2,1,1,0,0,1,1,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blich06_workid83167,5,3,1,6,0,2,1,1,2,4,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grundtvig11val_workid130725,5,2,0,4,0,0,0,0,0,2,0,0,2,0,0,1,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grundtvig12val_workid76078,12,12,4,8,0,1,4,3,3,2,9,3,0,0,2,6,1,5,5,0,0,1,0,0,2,1,0,0,2,2,3,0,0,0,0,1,0,0,0,2,1,0,0,0,2,1,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rode_04_workid58296,4,3,11,1,0,8,6,0,2,4,2,0,0,3,2,1,0,0,0,0,1,1,2,0,1,0,5,0,0,3,0,2,0,0,0,0,0,6,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,0,0,0,0,2,0,0,0,0,0,0
claussen08val_workid60057,20,12,4,6,0,0,6,4,6,6,5,6,5,10,0,1,0,7,1,0,3,1,2,0,0,2,1,0,0,0,2,2,2,0,1,1,0,0,1,1,0,3,0,0,1,1,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,4,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,1,1
stub02val_workid67345,9,7,0,2,0,3,4,1,1,1,3,0,2,1,1,1,1,1,1,1,2,0,0,0,0,2,1,0,1,1,1,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
stub02val_workid57192,8,4,1,3,1,0,2,3,3,3,0,1,1,2,1,0,3,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,3,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
nansen03ny_workid64973,96,51,32,19,30,33,7,35,26,36,20,77,29,10,13,26,9,10,16,1,10,23,14,6,22,11,11,33,8,2,6,7,10,4,0,7,3,0,7,16,6,9,0,5,2,6,1,19,2,7,3,2,0,0,2,10,6,0,1,1,12,24,12,0,6,1,1,0,1,3,0,3,4,0,2,8,2,2,4,0,0,4,0,7,5,0,6,0,4,4,10,0,6,0,0,1,7,4,2,2
kaalund01_workid83208,32,23,22,16,4,55,14,8,6,6,9,7,8,0,2,8,6,8,3,5,2,3,5,7,0,5,23,0,6,6,9,1,2,0,0,0,6,2,0,1,0,3,1,1,6,1,1,2,1,9,0,0,1,0,2,1,0,11,0,1,0,0,0,0,2,6,7,5,0,0,0,0,1,0,0,2,2,0,0,0,0,1,0,1,0,0,2,0,2,1,0,1,0,3,0,0,0,0,1,0
grundtvig12val_workid54497,10,10,4,2,0,0,3,5,3,2,6,0,4,2,3,1,0,2,5,0,2,0,1,0,1,0,1,0,1,0,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bording01val_workid82852,0,1,13,13,19,38,16,7,6,13,10,4,6,0,4,8,4,10,5,2,8,5,0,15,4,9,2,2,4,5,1,2,4,0,0,0,2,1,0,3,6,6,0,0,2,0,1,0,0,0,1,1,1,0,0,0,2,2,0,6,1,0,2,0,2,0,2,1,1,1,1,0,7,0,6,0,0,0,6,0,3,0,1,0,0,0,0,1,3,0,0,2,0,0,13,1,0,3,0,1
richardt01_workid90109,12,15,6,3,1,0,4,1,6,6,4,11,1,0,3,1,1,1,1,4,3,0,1,0,1,4,2,0,3,0,1,6,0,5,0,2,5,1,2,3,0,0,1,0,0,0,0,1,0,1,1,3,0,4,0,1,0,0,0,0,3,0,1,0,0,4,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,2,1,0,0,1,0,2,0,1,0,0,0,0,0,0
stuckenberg02_workid68838,8,3,0,4,0,0,3,1,0,0,2,4,2,0,1,0,6,0,0,1,0,0,3,0,1,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
aakjaer01val_workid82093,3,0,2,0,0,0,2,1,1,0,2,1,1,0,0,4,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
wied05val_workid109749,220,152,114,59,48,75,32,89,164,92,88,54,74,48,51,60,71,44,13,69,25,43,45,14,60,24,61,16,35,7,14,26,26,24,92,22,10,18,26,21,26,5,13,1,8,14,11,20,15,28,9,12,3,1,1,1,26,3,4,5,21,0,60,0,10,13,3,3,6,2,3,6,28,0,5,35,8,0,11,2,0,13,1,21,5,1,4,7,5,10,8,2,16,1,0,1,2,4,16,2
kingo09val_workid85386,6,5,0,0,1,4,3,1,3,1,1,2,2,0,3,2,0,0,0,0,0,0,0,2,0,2,0,0,1,2,0,0,0,0,0,1,2,0,0,2,0,0,1,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0
munp1_workid75092,3,16,3,1,2,1,2,0,4,2,1,1,1,0,2,1,1,1,0,1,2,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0
stuckenberg02_workid92616,6,6,3,2,2,12,2,2,1,2,1,2,2,0,1,3,0,1,4,0,1,0,0,1,0,2,6,0,0,5,3,3,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,5,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,1,1,0,0,0
larsenthfiredigt_workid55446,6,5,3,5,0,2,3,10,10,1,0,2,1,0,2,2,3,0,0,2,4,0,4,2,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
hertz10_lev_workid61819,9,3,5,10,1,3,4,13,5,4,3,2,5,3,1,2,2,0,2,5,0,1,0,2,1,0,1,0,1,3,0,1,2,3,0,1,3,1,0,1,2,0,1,0,4,0,0,1,1,0,0,0,2,5,0,0,1,0,0,0,1,0,5,2,4,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
claussen07val_workid62431,12,5,1,0,2,8,9,6,4,5,5,1,2,0,5,0,3,0,0,3,1,4,3,2,1,0,0,0,1,2,1,1,1,0,0,2,4,4,0,2,1,0,1,0,1,3,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,2
aarestrup07val_workid55182,14,11,3,6,2,0,2,3,3,6,8,7,6,12,1,1,3,3,0,0,3,0,4,0,7,2,1,0,3,0,0,2,1,0,3,4,1,0,3,0,0,0,0,0,0,1,0,1,0,2,0,1,2,0,0,1,1,0,1,0,2,0,0,1,0,2,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,2,0,0,6,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0
grundtvig11val_workid116268,5,9,2,3,1,0,3,0,2,1,1,0,4,0,3,1,1,3,0,2,0,0,1,0,0,0,1,0,2,0,2,1,7,0,1,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
brorson02val_workid120976,13,6,5,8,22,3,2,3,10,4,6,4,3,0,3,0,4,6,0,1,0,1,3,2,3,3,3,4,1,2,2,2,1,9,0,0,3,8,0,1,0,2,4,0,1,1,0,1,1,0,2,3,0,8,3,0,0,0,0,0,2,0,0,0,0,2,2,2,2,0,6,1,2,0,0,0,2,0,0,1,0,1,0,0,0,2,0,2,0,2,0,2,0,0,1,0,1,0,0,0
ingemann01_workid61382,133,115,48,74,57,77,43,84,30,24,39,34,39,79,46,10,31,40,41,7,28,16,32,34,20,26,46,5,10,12,11,12,12,4,53,29,3,0,39,8,11,10,1,17,15,10,15,11,13,10,7,3,9,2,19,5,2,7,0,2,1,0,1,10,5,2,4,2,5,15,6,7,3,0,8,1,11,9,6,9,0,14,0,5,7,0,2,7,0,0,6,7,0,0,0,8,14,4,0,2
kingo09val_workid63245,15,3,3,1,6,10,3,3,3,4,3,3,2,0,2,2,1,5,2,4,3,2,0,11,0,2,1,0,4,4,1,1,0,0,3,2,1,1,1,9,3,1,1,0,4,0,1,1,0,0,1,0,1,0,1,3,0,0,7,1,0,1,1,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,1
larsenthfiredigt_workid54471,12,3,5,0,0,0,2,1,3,1,1,0,0,0,2,2,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1
drachmann01_workid85540,26,7,7,2,1,17,1,10,15,3,6,0,7,5,2,8,2,3,2,0,2,2,0,3,0,2,3,2,0,4,1,1,1,0,1,1,4,0,1,1,0,3,0,0,1,1,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
bang02val_workid55078,86,59,29,22,26,2,14,22,17,24,17,37,28,32,16,19,19,18,32,2,14,10,6,0,23,10,3,63,6,0,7,6,5,0,7,6,9,1,8,3,6,0,0,20,4,5,2,5,12,7,1,5,1,0,3,4,7,0,0,2,8,5,0,0,7,3,0,0,3,1,0,2,0,0,1,3,2,2,0,1,0,7,1,6,3,0,6,17,2,2,12,1,5,0,0,0,2,7,0,1
kingo01val_workid80050,15,6,5,1,9,0,5,1,1,5,6,0,1,0,5,7,0,11,0,10,1,2,1,0,1,3,6,0,0,0,3,0,1,3,3,1,5,7,0,1,0,0,13,0,1,0,4,0,0,1,0,1,2,0,2,2,1,0,3,2,0,0,0,0,1,0,3,0,3,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,2,0,0,5,0,0,0,0,0,4,0,0,1,0,0
aare02val_workid59827,10,5,3,1,1,0,4,2,4,0,2,0,4,1,0,1,1,2,1,7,1,1,3,0,1,0,0,0,0,0,2,0,2,1,0,0,2,0,1,0,1,0,2,0,0,0,1,3,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,1,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0
grundtvig11val_workid134293,5,9,0,1,1,0,4,1,3,2,3,1,1,1,4,1,2,3,2,1,1,0,0,0,0,1,2,0,0,0,0,0,3,0,0,3,2,0,0,0,0,0,3,0,1,1,0,0,0,2,0,0,4,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
nansen03ny_workid60288,181,84,96,14,94,65,41,49,21,38,44,20,34,104,27,56,42,45,86,1,40,38,30,24,22,36,2,38,17,31,16,13,13,51,15,8,13,1,42,6,4,8,0,42,16,8,6,2,6,15,0,8,9,16,8,21,11,2,4,4,17,17,1,0,18,3,10,0,10,31,2,3,4,0,6,13,5,12,1,1,0,11,0,13,1,1,12,6,6,4,14,6,7,1,0,0,9,6,8,4
ewald04val_workid75968,16,7,17,8,23,19,13,10,8,2,4,10,6,3,9,9,2,2,6,0,3,11,6,8,2,1,8,0,4,0,2,1,0,0,0,1,0,0,1,0,1,0,0,2,0,6,2,9,2,1,0,2,2,0,1,0,0,1,0,8,0,0,1,0,0,0,0,0,3,6,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,0,0,2,0,2,0,0,0,1,9,1,0,2
grundtvig11val_workid156752,3,1,1,0,2,2,0,0,1,1,2,3,0,1,1,1,0,4,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
boedtcher01_workid81691,17,8,1,1,0,1,5,1,2,1,3,10,3,4,0,1,1,3,1,0,1,0,1,0,1,2,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,1,0,2,0,1,3,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grundtvig11val_workid150557,8,7,3,5,0,0,5,2,2,2,5,1,5,1,2,0,0,3,0,6,1,2,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,5,0,0,0,1,6,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,1,0,1,0,0,0,0,0,0,0,0
wesselhhl_workid68655,92,66,40,41,80,68,52,36,41,33,18,34,17,70,31,34,16,50,46,23,33,10,11,15,19,22,12,21,8,19,13,10,16,6,18,6,11,10,26,9,10,22,8,7,8,15,7,13,9,2,5,2,9,1,7,12,3,7,2,3,8,7,4,26,8,7,5,0,7,5,5,6,6,0,4,1,3,1,0,9,0,5,10,3,8,3,10,9,5,0,6,5,2,0,0,2,2,3,0,2
kingo04val_workid59000,18,4,0,0,5,3,4,1,1,3,2,0,0,0,0,0,1,2,0,3,0,0,1,5,0,1,1,0,1,4,0,1,2,0,1,2,2,1,0,0,5,0,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0,2,0,0,0,3,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1
michs_05_workid55643,9,9,2,2,1,0,12,12,1,2,1,0,3,0,4,0,1,2,0,1,1,0,0,0,1,3,0,1,0,0,1,2,0,0,0,3,1,0,0,3,0,1,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
stub01val_workid72151,6,4,0,1,2,2,1,2,0,4,2,0,1,1,0,1,0,3,1,0,0,2,1,0,1,1,2,0,0,0,5,0,0,0,0,0,0,4,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
munp2_workid54031,139,41,19,40,49,18,19,49,45,16,38,17,29,65,20,6,23,25,17,1,11,21,28,1,19,11,22,4,5,5,7,14,7,0,17,9,8,0,9,7,4,4,0,27,8,1,0,3,7,12,5,7,5,0,2,0,8,0,0,4,4,1,4,0,2,5,4,0,2,4,0,5,0,0,5,2,10,3,2,2,0,4,0,1,2,0,2,2,4,3,5,4,11,0,0,0,3,3,2,1
richardt02_workid84133,29,11,6,5,1,0,6,2,0,4,7,6,3,3,5,2,3,5,3,1,7,0,1,0,2,1,2,0,7,0,2,5,1,0,0,3,0,0,0,2,0,3,0,0,0,1,1,0,0,4,0,1,0,0,2,1,1,0,0,2,0,0,1,0,3,3,0,0,2,0,3,2,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,2,1,0,0,1,2,0,1,0,0,0,0
aarestrup07val_workid63129,6,3,10,8,2,1,9,9,3,2,4,2,1,0,3,0,1,2,0,0,3,2,2,0,1,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
grundtvig11val_workid131363,4,4,2,1,1,0,3,1,1,2,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,3,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,2,0,1,3,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aarestrup07val_workid82796,9,11,3,5,1,5,4,3,3,0,2,2,1,0,1,0,4,0,0,1,3,1,6,2,0,1,1,0,0,1,1,1,0,2,0,0,3,1,0,0,0,1,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,3,0,0,0,5,0,1,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hcaeventyr03val_workid63609,40,25,39,31,14,17,5,12,20,10,16,23,12,11,6,18,14,10,9,2,11,12,3,1,5,7,10,0,3,1,1,1,20,5,0,2,2,1,3,10,3,6,0,2,1,4,3,9,8,0,2,3,3,2,3,2,2,0,1,4,2,10,2,4,0,0,3,1,6,1,4,2,1,0,2,0,0,1,2,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0,9,4,1,0,0
richardt03_workid79368,30,11,5,6,7,0,15,9,6,5,5,5,5,1,9,7,3,5,0,0,5,0,4,0,6,6,3,0,8,0,7,9,0,14,0,1,7,0,1,6,4,5,0,0,3,5,2,7,1,2,0,3,2,3,1,1,0,0,0,1,0,0,1,0,0,9,3,0,1,0,5,0,0,0,0,0,3,0,6,0,0,1,1,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1
