file_id	author	title	volume	birth	death	genre	types	tokens	ratio	entropy
kingo01val_workid98506	 Thomas Kingo	Til et gudbarn 1681	Samlede Skrifter 1	1634	1703	poems	53	70	0.75714	5.50251
aarestrup07val_workid55182	 Emil Aarestrup	Fjeldspringet (dk)	Udvalgte digte	1800	1856	poems	268	478	0.56067	7.24817
claussen11val_workid57285	 Sophus Claussen	En lille vise	Lyrik IX:1	1865	1931	poems	64	89	0.71910	5.74358
grundtvig02val_workid124777	 N.F.S. Grundtvig	Roskilde-saga	UDVALGTE SKRIFTER	1783	1872	poems	6745	35573	0.18961	9.21769
grundtvig11val_workid116268	 N.F.S. Grundtvig	Davids faldefærdig' hytte	SAMLET UDGAVE	1783	1872	poems	159	264	0.60227	6.70904
brorson02val_workid120976	 Hans Adolph Brorson	Ach! hvad er man uden jesu fremmed, ræd og bettel-arm	Samlede skrifter	1694	1764	monographs	414	1041	0.39769	7.21467
ingemann01_workid61382	 B.S. Ingemann	Rungsteds lyksaligheder. en ode (dk)	Fjorten Eventyr og Fortællinger	1789	1862	short fiction	1377	4220	0.32630	8.60794
kingo09val_workid63245	 Thomas Kingo	Salig er en mand at skatte (dk)	Digtning i udvalg	1634	1703	poems	257	455	0.56484	7.21697
kingo01val_workid91622	 Thomas Kingo	Æresvers under jens eriksen westengaards portræt 1689	Samlede Skrifter 1	1634	1703	poems	52	60	0.86667	5.54839
larsenthfiredigt_workid54471	 Thøger Larsen	Vor moder jord	Fire digtsamlinger 1904-1912	1875	1928	poems	88	149	0.59060	5.93424
drachmann01_workid85540	 Holger Drachmann	Fiskeren synger	SAMLEDE POETISKE SKRIFTER FØRSTE BIND	1846	1908	poems	210	435	0.48276	6.86955
bang02val_workid55078	 Herman Bang	Den sidste aften	Værker i Mindeudgave 2	1857	1912	monographs	736	2227	0.33049	7.89859
kingo01val_workid80050	 Thomas Kingo	Mindedigt over susanna worm, g. m. henrich borneman 1674	Samlede Skrifter 1	1634	1703	poems	235	465	0.50538	7.13759
aare02val_workid59827	 Emil Aarestrup	Skaaler ved et barselgilde.	Samlede Skrifter II	1800	1856	poems	168	325	0.51692	6.38539
grundtvig11val_workid134293	 N.F.S. Grundtvig	Salighedens morgen-røde	SAMLET UDGAVE	1783	1872	poems	179	294	0.60884	6.76518
nansen03ny_workid60288	 Peter Nansen	En sejltur	SAMLEDE SKRIFTER III	1861	1918	drama	1037	4288	0.24184	8.03019
ewald04val_workid75968	 Johannes Ewald	Avisartikel i (1772)	Samlede skrifter	1743	1781	drama	274	648	0.42284	7.10252
grundtvig11val_workid156752	 N.F.S. Grundtvig	Gud-faders søn gik hjem til sit	SAMLET UDGAVE	1783	1872	poems	74	107	0.69159	5.88233
boedtcher01_workid81691	 Ludvig Bødtcher	Sølvbryllupssang (1846)	SAMLEDE DIGTE	1793	1874	poems	168	287	0.58537	6.64338
grundtvig11val_workid150557	 N.F.S. Grundtvig	Herre! vi elske dit straale-palads	SAMLET UDGAVE	1783	1872	poems	145	251	0.57769	6.51534
wesselhhl_workid68655	 Johan Herman Wessel	Stella	Samlede Digte	1742	1785	poems	1225	3778	0.32425	8.37619
kingo04val_workid59000	 Thomas Kingo	Op, zion, at oplukke	Samlede Skrifter 4	1634	1703	monographs	194	353	0.54958	6.75581
michs_05_workid55643	 Sophus Michaëlis	Amore sagro e profano	LIVETS FEST	1865	1932	poems	231	336	0.68750	7.26942
stub01val_workid72151	 Ambrosius Stub	Diogenes og alexander paa en tobaks-daase, gav anledning til følgende betænkning	Digte	1705	1758	poems	104	174	0.59770	6.26608
topsoe01_workid58071	 Vilhelm Topsøe	Daphne (1879)	UDVALGTE SKRIFTER FØRSTE BIND	1840	1881	monographs	3379	19393	0.17424	8.66723
munp2_workid54031	 Gustaf Munch-Petersen	Stenkas tale	samlede skrifter II	1912	1938	poems	878	2669	0.32896	8.07215
richardt02_workid84133	 Christian Richardt	For kjøbenhavns universitet.	SAMLEDE DIGTE. ANDEN DEEL.	1831	1892	poems	358	619	0.57835	7.64956
aarestrup07val_workid63129	 Emil Aarestrup	Med en brystnaal (dk)	Udvalgte digte	1800	1856	poems	127	238	0.53361	6.16772
grundtvig11val_workid131363	 N.F.S. Grundtvig	Navnet over alle navne	SAMLET UDGAVE	1783	1872	poems	102	148	0.68919	6.26095
aarestrup07val_workid82796	 Emil Aarestrup	O hvor smukt dette landskabs form i sit dæmrende mørke ... (dk)	Udvalgte digte	1800	1856	poems	168	289	0.58131	6.78242
hcaeventyr03val_workid63609	 Hans Christian Andersen	Abc-bogen	Eventyr III	1805	1875	monographs	577	1588	0.36335	7.75208
richardt03_workid79368	 Christian Richardt	Ved aabningen af det sjette nordiske skolemøde	SAMLEDE DIGTE. TREDJE DEEL.	1831	1892	poems	427	859	0.49709	7.73380
bording01val_workid121514	 Anders Bording	Skall det endelig nu wære	Digte	1619	1677	poems	276	424	0.65094	7.58609
oehl01val_workid62370	 Adam Oehlenschläger	Oldingen ved werthers grav, af 'digte'  , 1805	POETISKE SKRIFTER I	1779	1850	drama	140	230	0.60870	6.63147
stub01val_workid62049	 Ambrosius Stub	Bryllupsviser	Digte	1705	1758	poems	253	563	0.44938	6.94164
richardt01_workid73876	 Christian Richardt	Mørke.	SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL	1831	1892	poems	85	124	0.68548	6.11603
grundtvig12val_workid81430	 N.F.S. Grundtvig	Jeg drømte en drøm, som blev borte igjen	SAMLET UDGAVE	1783	1872	poems	290	582	0.49828	7.21761
sthen01val_workid58822	 Hans Christensen Sthen	Naar du far aff sted, da giør først iesu christi kaarsis betegnelse for dig, oc sig:	Skrifter I En liden Vandrebog	1544	1610	monographs	56	78	0.71795	5.51278
brorson02val_workid144987	 Hans Adolph Brorson	Mit hierte skal brænde som offer i ilden	Samlede skrifter	1694	1764	monographs	647	1797	0.36004	7.54929
kingo04val_workid81309	 Thomas Kingo	Jeg løffter mine øyne op	Samlede Skrifter 4	1634	1703	monographs	231	697	0.33142	6.81627
kingo03val_workid90939	 Thomas Kingo	Dend præg sool, som heele verden	Samlede Skrifter 3	1634	1703	monographs	325	667	0.48726	7.39369
kingo04val_workid100709	 Thomas Kingo	Jesus, som skal verden dømme	Samlede Skrifter 4	1634	1703	monographs	318	699	0.45494	7.28983
kingo02val_workid73529	 Thomas Kingo	Til chr. v's 20 aars regeringsjubilæum 1690	Samlede Skrifter 2	1634	1703	poems	179	298	0.60067	6.81817
stuckenberg02_workid64217	 Viggo Stuckenberg	Løvspring	SAMLEDE VÆRKER	1863	1905	poems	87	123	0.70732	6.13370
hcaeventyr02val_workid58565	 Hans Christian Andersen	Engelen.	Eventyr II	1805	1875	monographs	450	1175	0.38298	7.59584
munp1_workid81040	 Gustaf Munch-Petersen	Tanke	samlede skrifter I	1912	1938	poems	27	32	0.84375	4.57470
aarestrup07val_workid67527	 Emil Aarestrup	Erotiske situationer (dk)	Udvalgte digte	1800	1856	poems	1877	5380	0.34888	8.64564
hertz09_lev_workid53739	 Henrik Hertz	Laokoon, sonnet	Digte fra forskjellige Perioder	1798	1870	poems	81	132	0.61364	5.89063
aare04val_workid60528	 Emil Aarestrup	Høivelbaarne hr. greve	Samlede Skrifter IV	1800	1856	poems	177	342	0.51754	6.45858
holberg08_workid55475	 Ludvig Holberg	Af helte-historier	Værker i tolv bind, VIII	1684	1754	monographs	0	0	0.00000	0.00000
wied02val_workid61764	 Gustav Wied	En middag	Romaner Noveller Skuespil 2	1858	1914	short fiction	1307	5809	0.22500	7.88528
oehl01val_workid68318	 Adam Oehlenschläger	Ton, søde strænge, af 'digtninger, første deel', 1811	POETISKE SKRIFTER I	1779	1850	drama	83	124	0.66935	6.04457
aare02val_workid55292	 Emil Aarestrup	Venner, hvad skal jeg fortælle og sige	Samlede Skrifter II	1800	1856	poems	102	161	0.63354	6.33348
rode_01_workid61864	 Helge Rode	Slangetæmmeren	HVIDE BLOMSTER	1870	1937	poems	145	303	0.47855	6.38382
claussen11val_workid65249	 Sophus Claussen	Vindenes vise	Lyrik IX:1	1865	1931	poems	111	182	0.60989	6.21977
hcaeventyr04val_workid61614	 Hans Christian Andersen	En rose fra homers grav	Eventyr IV	1805	1875	monographs	281	633	0.44392	7.15275
grundtvig11val_workid59410	 N.F.S. Grundtvig	Velmødt, i christne fromme	SAMLET UDGAVE	1783	1872	poems	218	393	0.55471	7.05619
jacob04val_workid68479	 J.P. Jacobsen	Saa standsed' og der den blodets strøm.	Samlede Værker IV	1847	1885	poems	61	96	0.63542	5.61541
brorson02val_workid137634	 Hans Adolph Brorson	Paa jesu død og blodig saar	Samlede skrifter	1694	1764	monographs	276	633	0.43602	6.92630
hauch03val_workid56383	 Carsten Hauch	Søstrene paa kinnekullen	UDVALGTE SKRIFTER III	1790	1872	poems	2796	17876	0.15641	8.46344
skjold_03_workid56956	 Johan Skjoldborg	Majsang	DYNÆS DIGTE	1861	1936	poems	89	186	0.47849	5.73482
oehl01val_workid56924	 Adam Oehlenschläger	Hakon jarls død, af 'digte', 1803	POETISKE SKRIFTER I	1779	1850	drama	433	772	0.56088	7.92296
kingo04val_workid72837	 Thomas Kingo	Jesus i hiert' og mund er sød	Samlede Skrifter 4	1634	1703	monographs	353	841	0.41974	6.89878
kingo02val_workid80163	 Thomas Kingo	Samtale med rygtet	Samlede Skrifter 2	1634	1703	poems	1271	3266	0.38916	8.57455
claussen04val_workid94282	 Sophus Claussen	De unge mænd ved skovhytten	Lyrik II	1865	1931	poems	183	315	0.58095	6.88925
wesselhhl_workid84313	 Johan Herman Wessel	Kiære børen, ta'er jer vare,	Samlede Digte	1742	1785	poems	52	69	0.75362	5.47589
kingo04val_workid116814	 Thomas Kingo	O salig tiid, nu stood min jesus op!	Samlede Skrifter 4	1634	1703	monographs	119	190	0.62632	6.35136
aare04val_workid67601	 Emil Aarestrup	Jeg saa dig blusse og jeg skjalv	Samlede Skrifter IV	1800	1856	poems	27	33	0.81818	4.65788
bording01val_workid138442	 Anders Bording	Mit paa munden allerbest	Digte	1619	1677	poems	161	274	0.58759	6.56454
blich06_workid92897	 Steen Steensen Blicher	Stambogsstykke, til en ungersvend	Udvalgte Værker	1782	1848	monographs	148	266	0.55639	6.49442
stub01val_workid64174	 Ambrosius Stub	Den kiedsom vinter gik sin gang	Digte	1705	1758	poems	511	1008	0.50694	7.82022
aarestrup07val_workid68814	 Emil Aarestrup	Den uforsigtige (dk)	Udvalgte digte	1800	1856	poems	73	120	0.60833	5.69398
grundtvig11val_workid109292	 N.F.S. Grundtvig	Sønnen af guds fader-hjerte	SAMLET UDGAVE	1783	1872	poems	144	250	0.57600	6.41751
stuckenberg02_workid76121	 Viggo Stuckenberg	Foraarsvers	SAMLEDE VÆRKER	1863	1905	poems	98	184	0.53261	6.05801
plough01_workid63941	 Carl Ploug	Den ny poesi (en prolog)	SAMLEDE DIGTE	1813	1894	poems	120	161	0.74534	6.57240
richardt03_workid80336	 Christian Richardt	En faders fortælling.	SAMLEDE DIGTE. TREDJE DEEL.	1831	1892	poems	173	327	0.52905	6.76254
aakjaer01val_workid104646	 Jeppe Aakjær	Kvindevalgret	SAMLEDE VÆRKER I	1866	1930	poems	197	331	0.59517	6.94441
palladius04val_workid87568	 Peter Palladius	Kanefarten. et polsk reisebillede	Danske Skrifter	1503	1560	poems	113	166	0.68072	6.29831
claussen05val_workid60551	 Sophus Claussen	Borgfrøknen	Lyrik III	1865	1931	poems	742	1794	0.41360	8.05808
grundtvig12val_workid63629	 N.F.S. Grundtvig	Mellem grave	SAMLET UDGAVE	1783	1872	poems	269	682	0.39443	6.81273
richardt01_workid93528	 Christian Richardt	Johan henrik thomander.	SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL	1831	1892	poems	137	205	0.66829	6.60927
wintherchr01val_workid84977	 Christian Winther	Sange fra »genrebilleder«	Poetiske Skrifter 1	1796	1876	poems	290	516	0.56202	7.30629
aakjaer02val_workid67543	 Jeppe Aakjær	En julegjæst.	SAMLEDE VÆRKER II	1866	1930	poems	247	433	0.57044	7.27462
aare04val_workid61471	 Emil Aarestrup	Til en ung sømand.	Samlede Skrifter IV	1800	1856	poems	150	222	0.67568	6.72144
claussen08val_workid62599	 Sophus Claussen	Terminsbekymringer	Lyrik VI	1865	1931	poems	75	111	0.67568	5.78302
grundtvig02val_workid63159	 N.F.S. Grundtvig	De hellige tre konger	UDVALGTE SKRIFTER	1783	1872	poems	860	2215	0.38826	8.21527
rode_01_workid57021	 Helge Rode	Forundrede øjne	HVIDE BLOMSTER	1870	1937	poems	59	86	0.68605	5.57585
munp2_workid54138	 Gustaf Munch-Petersen	Dedikation til hr. a. tønder	samlede skrifter II	1912	1938	poems	2094	10451	0.20036	8.14921
aakjaer06val_workid78052	 Jeppe Aakjær	I daalum mølle	SAMLEDE VÆRKER	1866	1930	monographs	2771	10231	0.27084	8.95361
bang02val_workid81395	 Herman Bang	Frøken caja	Værker i Mindeudgave 2	1857	1912	monographs	1991	10379	0.19183	8.34695
aakjaer02val_workid74793	 Jeppe Aakjær	Bryllup.	SAMLEDE VÆRKER II	1866	1930	poems	185	332	0.55723	6.85590
michs_03_workid55973	 Sophus Michaëlis	Langfredag	SOLBLOMSTER	1865	1932	monographs	244	433	0.56351	7.16683
aakjaer02val_workid76846	 Jeppe Aakjær	Invaliden og kristus.	SAMLEDE VÆRKER II	1866	1930	poems	127	246	0.51626	6.32138
aarestrup07val_workid76444	 Emil Aarestrup	Sonet (dk)	Udvalgte digte	1800	1856	poems	73	110	0.66364	5.85787
staffeldt01val_workid99185	 Schack von Staffeldt	Havfruen og kongen	Samlede digte	1769	1826	poems	340	648	0.52469	7.51787
jacobjp08val_workid64421	 J.P. Jacobsen	Det bødes der for (dk)	Lyrik og prosa	1847	1885	poems	84	161	0.52174	5.84144
staffeldt01val_workid74337	 Schack von Staffeldt	Vi. mandens klage	Samlede digte	1769	1826	poems	80	99	0.80808	6.12163
kaalund01_workid96402	 H. V. Kaalund	Det sukker efter regn -	SAMLEDE DIGTE	1818	1885	poems	56	71	0.78873	5.63757
staffeldt01val_workid90888	 Schack von Staffeldt	Digterprøve	Samlede digte	1769	1826	poems	37	44	0.84091	5.12409
michs_03_workid68984	 Sophus Michaëlis	Til —	SOLBLOMSTER	1865	1932	monographs	94	180	0.52222	6.01687
bording01val_workid69163	 Anders Bording	Som byrden tung aff enlig mand	Digte	1619	1677	poems	206	300	0.68667	7.39800
stub01val_workid62394	 Ambrosius Stub	See, skiønhed er en skat	Digte	1705	1758	poems	219	452	0.48451	6.71154
kingo02val_workid56100	 Thomas Kingo	Eensomt liv	Samlede Skrifter 2	1634	1703	poems	333	644	0.51708	7.54078
rode_02_workid60781	 Helge Rode	Sandhed og skønhed	DIGTE	1870	1937	poems	73	120	0.60833	5.67891
richardt02_workid58459	 Christian Richardt	Judith. et bibelsk heltedigt i ni sange.	SAMLEDE DIGTE. ANDEN DEEL.	1831	1892	poems	1787	5089	0.35115	8.80149
bang02val_workid98778	 Herman Bang	Sælsomme fortællinger	Værker i Mindeudgave 2	1857	1912	monographs	2991	23749	0.12594	8.18183
wintherchr01val_workid95937	 Christian Winther	Jovist er du fortryllende	Poetiske Skrifter 1	1796	1876	poems	129	181	0.71271	6.69168
aakjaer01val_workid63096	 Jeppe Aakjær	Jens hurra	SAMLEDE VÆRKER I	1866	1930	poems	335	668	0.50150	7.50772
hcaeventyr04val_workid88639	 Hans Christian Andersen	I børnestuen	Eventyr IV	1805	1875	monographs	467	1296	0.36034	7.56791
claussen04val_workid58803	 Sophus Claussen	Langs havet	Lyrik II	1865	1931	poems	70	89	0.78652	5.87320
bording01val_workid73846	 Anders Bording	Bort nu med knippelskrin och stok	Digte	1619	1677	poems	220	327	0.67278	7.34752
bording01val_workid54563	 Anders Bording	Hvad vjse mænd i fordum tjd	Digte	1619	1677	poems	216	314	0.68790	7.37446
kingo04val_workid58650	 Thomas Kingo	Fra øen, hvor en stor, elskværdig slægt	Samlede Skrifter 4	1634	1703	monographs	60	98	0.61224	5.37551
rode_04_workid60061	 Helge Rode	Hav og strand	ARIEL. EN DIGTSAMLING	1870	1937	poems	880	2863	0.30737	8.07085
richardt03_workid68115	 Christian Richardt	Ventetid.	SAMLEDE DIGTE. TREDJE DEEL.	1831	1892	poems	147	234	0.62821	6.70108
grundtvig04val_workid103203	 N.F.S. Grundtvig	Om gudelige forsamlinger	UDVALGTE SKRIFTER	1783	1872	drama	1494	4858	0.30753	8.36840
brorson03grval_workid66685	 Hans Adolph Brorson	Jesus mig alting er. ingen slags skade	Samlede skrifter	1694	1764	drama	136	260	0.52308	6.21883
larsenthfiredigt_workid66164	 Thøger Larsen	Walther von der vogelweide	Fire digtsamlinger 1904-1912	1875	1928	poems	145	255	0.56863	6.66131
hjort_09_workid55658	 Knud Hjortø	Falstringer	INDENSOGNS OG UDENSOGNS NOVELLER	1869	1931	short fiction	1193	6438	0.18531	7.84847
michs_03_workid56392	 Sophus Michaëlis	Skumringssang	SOLBLOMSTER	1865	1932	monographs	112	180	0.62222	6.39954
grundtvig11val_workid131630	 N.F.S. Grundtvig	Reis dig, alle drotters drot	SAMLET UDGAVE	1783	1872	poems	69	97	0.71134	5.79579
stuckenberg02_workid77841	 Viggo Stuckenberg	Du zeus, som sidder solen næst	SAMLEDE VÆRKER	1863	1905	poems	75	111	0.67568	5.85457
aare01val_workid72208	 Emil Aarestrup	Om min muse.	Samlede Skrifter I	1800	1856	poems	192	325	0.59077	6.84589
hertz09_lev_workid60698	 Henrik Hertz	En begjæring	Digte fra forskjellige Perioder	1798	1870	poems	116	226	0.51327	6.21290
kingo03val_workid97515	 Thomas Kingo	Udaf dend dybe nød af alskens	Samlede Skrifter 3	1634	1703	monographs	199	339	0.58702	6.96778
aare02val_workid60641	 Emil Aarestrup	L. heiberg.	Samlede Skrifter II	1800	1856	poems	19	22	0.86364	4.15239
aakjaer02val_workid98596	 Jeppe Aakjær	Smaavers. (joh. l. runeberg.)	SAMLEDE VÆRKER II	1866	1930	poems	144	302	0.47682	6.57481
claussen04val_workid57212	 Sophus Claussen	Ringens magi	Lyrik II	1865	1931	poems	108	182	0.59341	6.30839
aakjaer01val_workid59839	 Jeppe Aakjær	Der fløj en liden sommerfugl	SAMLEDE VÆRKER I	1866	1930	poems	183	282	0.64894	6.90012
bording01val_workid122947	 Anders Bording	Sylvia, hvor længe	Digte	1619	1677	poems	244	386	0.63212	7.14109
wintherchr01val_workid76160	 Christian Winther	Den tredie vise, et trofast hierte, etc. ocsaa christelige forandret	Poetiske Skrifter 1	1796	1876	poems	55	77	0.71429	5.46615
michs_01_workid56606	 Sophus Michaëlis	I haven	DIGTE	1865	1932	poems	150	219	0.68493	6.79972
kingo03val_workid82529	 Thomas Kingo	Vor disk og dug er alt bereed	Samlede Skrifter 3	1634	1703	monographs	65	94	0.69149	5.62912
brorson01_workid111760	 Hans Adolph Brorson	O gud! fornuften fatter ey	Samlede skrifter	1694	1764	monographs	889	2635	0.33738	7.99228
aare03val_workid73766	 Emil Aarestrup	Vanskelighed	Aarestrup vol 3	1800	1856	poems	34	43	0.79070	4.81216
wesselhhl_workid77940	 Johan Herman Wessel	Nydelig den unge pige	Samlede Digte	1742	1785	poems	347	700	0.49571	7.50661
stub02val_workid64252	 Ambrosius Stub	Ach! hvi har jeg dog saa længe	Digte	1705	1758	poems	214	421	0.50831	7.00091
wesselhhl_workid85382	 Johan Herman Wessel	Nytaarsvers i. - xi.	Samlede Digte	1742	1785	poems	225	477	0.47170	6.94681
aare04val_workid60270	 Emil Aarestrup	Er du en christen? -spurgte du mig nylig	Samlede Skrifter IV	1800	1856	poems	121	226	0.53540	6.27699
munp1_workid63324	 Gustaf Munch-Petersen	Fremtid	samlede skrifter I	1912	1938	poems	184	416	0.44231	6.57925
wesselhhl_workid71944	 Johan Herman Wessel	Sanct sebastian	Samlede Digte	1742	1785	poems	252	475	0.53053	7.17958
claussen05val_workid56691	 Sophus Claussen	Djævlerier [undertitel]	Lyrik III	1865	1931	poems	180	295	0.61017	6.93714
grundtvig01val_workid67485	 N.F.S. Grundtvig	Enddog/ her gjse/ jeg ey veed	UDVALGTE SKRIFTER	1783	1872	drama	2026	6669	0.30379	8.79124
aare02val_workid70041	 Emil Aarestrup	Min tunge taare sank	Samlede Skrifter II	1800	1856	poems	36	44	0.81818	5.06148
claussen03val_workid61693	 Sophus Claussen	Det værste	Lyrik I	1865	1931	poems	75	103	0.72816	5.97999
richardt03_workid80216	 Christian Richardt	Et barns aftenbøn.	SAMLEDE DIGTE. TREDJE DEEL.	1831	1892	poems	94	145	0.64828	6.19094
larsenthfiredigt_workid62497	 Thøger Larsen	Kræ-tammesen i morgenstemning	Fire digtsamlinger 1904-1912	1875	1928	poems	125	242	0.51653	6.26823
grundtvig11val_workid131232	 N.F.S. Grundtvig	Syng høit, min sjæl, om jesu død	SAMLET UDGAVE	1783	1872	poems	96	145	0.66207	6.11227
grundtvig01val_workid75600	 N.F.S. Grundtvig	Om asalæren	UDVALGTE SKRIFTER	1783	1872	drama	1965	6043	0.32517	8.80783
larsenk_02_workid54263	 Karl Larsen	Kvinder	KVINDER	1860	1931	drama	23	30	0.76667	4.34839
kingo04val_workid67627	 Thomas Kingo	Nu lader os alle takke gud vor herre	Samlede Skrifter 4	1634	1703	monographs	21	23	0.91304	4.34965
hertz09_lev_workid56735	 Henrik Hertz	Troubadouren	Digte fra forskjellige Perioder	1798	1870	poems	302	702	0.43020	7.30159
ewald03val_workid61090	 Johannes Ewald	Meletemata qvædam de pravis scriptoribus (1765)	Samlede skrifter	1743	1781	drama	973	1926	0.50519	8.47722
wintherchr01val_workid93747	 Christian Winther	See til jupiter, den skjelm	Poetiske Skrifter 1	1796	1876	poems	62	83	0.74699	5.68685
aarestrup06b_workid140017552554176	 Emil Aarestrup		Samlede Skrifter, II Noter	1800	1856	monographs	0	0	0.00000	0.00000
grundtvig11val_workid151519	 N.F.S. Grundtvig	Himmelske brudgom! ak, jeg var i senge	SAMLET UDGAVE	1783	1872	poems	90	146	0.61644	5.98313
staffeldt01val_workid92761	 Schack von Staffeldt	Emmelina	Samlede digte	1769	1826	poems	775	1654	0.46856	8.38028
kingo09val_workid85466	 Thomas Kingo	Glad vise	Digtning i udvalg	1634	1703	poems	394	878	0.44875	7.44919
palladius01val_workid92592	 Peter Palladius	Expeditiones pro pastoribus	Danske Skrifter	1503	1560	monographs	5478	22805	0.24021	9.38025
rode_02_workid59360	 Helge Rode	For god!	DIGTE	1870	1937	poems	83	132	0.62879	5.90295
staffeldt01val_workid74824	 Schack von Staffeldt	Fortrydelse. sonnet	Samlede digte	1769	1826	poems	80	117	0.68376	6.03703
grundtvig11val_workid57825	 N.F.S. Grundtvig	Den christne kirke	SAMLET UDGAVE	1783	1872	poems	12964	121269	0.10690	9.22700
claussen04val_workid56696	 Sophus Claussen	Hvidtjørn	Lyrik II	1865	1931	poems	154	263	0.58555	6.65116
claussen09val_workid69117	 Sophus Claussen	Hendes kjoler	Lyrik VII	1865	1931	poems	40	52	0.76923	5.15497
kingo01val_workid89830	 Thomas Kingo	Gravskrift over caspar henrich eggers 1696	Samlede Skrifter 1	1634	1703	poems	101	145	0.69655	6.29033
